class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season 
0,11.76,2,1,6,0,0,0,0,7.0,23.31,1,0,0,0,0
1,11.63,1,2,4,1,0,0,5,6.05,14.8,3,0,0,0,0
1,4.52,4,3,5,0,3,2,3,0.0,0.0,7,1,0,0,1
0,4.84,1,6,0,0,3,2,3,5.31,12.15,0,0,0,0,1
0,5.4,2,10,5,0,3,2,3,6.16,39.26,3,0,0,4,2
0,8.37,0,2,6,0,1,0,0,5.93,13.88,8,0,0,0,0
0,6.7,0,2,3,0,4,0,0,6.39,12.7,0,1,3,0,1
1,10.6,0,1,5,1,5,0,8,9.63,31.25,5,0,0,0,0
1,6.48,2,9,7,1,0,0,5,7.43,9.91,4,0,0,0,0
0,18.71,6,9,7,0,5,0,5,15.68,32.69,1,0,0,0,0
0,7.15,4,2,5,0,1,0,0,4.91,23.53,3,0,0,0,1
0,8.01,1,3,0,0,0,1,0,8.6,14.59,3,1,0,0,2
0,1.47,1,6,5,0,1,1,9,4.99,2.33,1,0,0,2,3
1,8.25,6,2,5,0,5,0,2,7.5,22.77,3,0,0,0,0
0,14.14,0,8,5,1,4,0,0,9.92,16.58,1,1,0,2,0
0,3.44,1,5,5,0,1,0,5,6.99,6.8,1,0,0,0,0
1,6.93,2,2,7,1,0,0,0,6.9,6.73,4,0,0,0,1
0,3.67,0,9,8,0,1,0,8,4.1,6.31,6,0,0,2,0
0,9.31,0,2,5,0,6,0,9,7.68,21.97,5,0,0,0,0
0,9.44,0,5,5,1,5,0,5,8.01,18.07,3,1,2,0,1
0,3.93,0,4,5,0,5,0,5,4.02,9.97,0,0,0,0,0
1,6.89,2,2,5,1,0,0,1,7.03,6.54,4,0,0,0,1
0,14.4,1,1,5,0,1,0,0,8.9,22.42,1,0,0,0,2
0,0.81,5,0,6,0,1,0,9,3.2,1.59,1,0,0,0,0
0,4.61,0,5,5,0,1,1,4,6.02,5.59,3,0,0,0,2
0,5.08,0,2,3,0,4,0,0,5.47,11.55,0,1,3,0,0
0,3.08,0,2,0,0,1,0,4,4.28,8.57,1,0,0,0,0
1,7.24,0,8,0,0,1,0,4,11.96,10.2,3,1,0,0,1
1,5.52,0,1,7,0,1,0,5,7.45,9.79,4,1,4,0,0
1,0.62,0,0,8,0,1,0,4,3.49,0.85,1,0,0,0,1
0,3.27,0,9,5,0,5,0,5,4.3,9.53,0,0,0,0,0
1,3.17,2,9,3,0,1,1,2,3.77,2.77,1,0,0,2,1
0,8.89,0,3,5,1,5,0,5,7.28,17.48,3,1,2,0,1
0,7.11,1,9,8,0,0,1,1,5.13,11.27,1,0,0,2,0
0,6.37,5,5,9,0,6,1,0,4.95,10.42,8,0,0,0,0
0,5.17,1,0,6,0,1,1,9,6.25,4.07,3,0,0,0,0
1,0.72,0,0,5,0,1,0,5,3.74,0.95,2,0,0,0,0
1,1.09,0,0,3,0,1,1,0,2.9,1.47,4,0,0,4,0
1,9.15,2,2,2,1,0,0,2,8.27,17.38,10,1,0,0,1
0,6.45,0,2,0,0,1,0,0,5.12,14.27,8,0,0,0,2
1,6.88,1,2,0,0,2,0,4,6.33,10.86,1,0,0,0,1
1,5.73,1,4,0,0,5,0,5,3.71,4.99,3,1,0,0,1
1,6.44,1,6,2,0,6,0,2,3.89,9.2,10,0,0,0,0
0,14.32,0,1,6,0,0,0,0,8.98,23.66,1,0,0,4,2
0,7.05,0,8,5,0,4,0,0,6.33,10.55,3,0,0,0,1
0,8.76,1,2,6,0,6,0,9,6.48,20.36,5,0,0,2,0
0,6.49,0,8,5,0,4,0,0,5.74,10.67,3,0,0,0,0
1,14.53,1,5,7,0,4,0,0,16.17,17.32,1,1,3,0,0
0,5.67,2,2,5,0,0,0,0,4.08,6.96,1,0,0,4,0
1,4.8,0,3,0,0,1,0,4,7.76,7.2,0,1,4,0,3
1,2.38,1,3,8,0,1,0,8,2.6,5.3,0,0,0,3,0
0,6.43,2,6,0,0,3,2,3,5.29,11.58,0,0,0,0,1
1,15.44,1,0,8,0,4,0,0,17.75,17.34,1,1,3,0,2
1,2.64,0,0,5,0,1,0,0,6.49,2.61,3,0,0,0,0
0,4.17,1,0,5,0,1,1,9,5.33,3.38,8,0,0,0,1
1,8.79,2,2,2,1,0,0,2,8.38,12.56,10,1,0,0,1
1,4.69,0,3,7,0,4,0,4,4.11,5.62,6,0,0,1,1
1,11.59,0,2,6,0,4,0,0,10.93,13.57,1,1,7,0,1
1,5.59,1,2,5,0,0,0,0,5.51,10.06,3,0,0,0,0
0,6.66,4,10,5,0,3,2,3,7.36,60.25,3,0,0,4,1
0,10.78,1,3,5,0,1,1,0,9.33,13.38,3,1,0,0,0
0,8.94,4,2,5,0,1,0,0,3.14,18.02,3,0,0,0,1
0,7.63,0,8,5,0,4,0,2,6.32,11.64,3,0,0,0,0
0,12.83,6,6,5,0,5,0,0,11.9,54.92,3,0,0,0,1
1,6.82,1,2,7,0,2,0,0,13.16,6.58,3,0,0,0,1
1,3.8,1,4,3,0,6,0,2,4.31,3.45,3,0,0,2,1
0,10.91,0,8,5,1,4,0,2,8.94,17.9,1,1,2,0,0
0,6.91,0,9,5,1,5,0,4,7.48,16.49,0,0,0,0,1
1,11.08,0,1,5,1,5,0,11,7.52,25.21,5,0,0,0,0
0,13.68,1,8,3,0,1,0,0,23.08,18.48,3,1,5,1,1
0,4.54,5,0,3,0,2,1,0,4.79,3.31,0,0,0,2,1
0,3.18,0,9,5,0,5,0,5,4.8,10.58,3,0,0,0,0
0,8.08,0,3,5,1,5,0,5,6.24,16.64,3,1,2,0,1
1,1.55,5,5,5,0,1,0,5,4.92,1.62,3,0,0,0,3
1,7.42,1,5,4,0,1,0,0,10.74,13.68,1,1,3,0,1
1,4.36,1,9,5,0,2,0,4,5.39,3.19,3,0,0,0,1
0,6.32,2,2,5,0,0,0,0,6.06,7.58,1,0,0,0,0
1,1.59,0,2,5,0,1,0,6,5.85,2.88,3,0,0,2,0
0,9.49,1,3,3,0,4,0,6,14.5,12.13,1,1,7,2,3
0,22.45,6,2,5,0,5,0,4,19.04,73.65,3,0,0,0,0
0,19.06,6,9,8,0,5,0,5,17.55,36.69,1,0,0,0,1
0,9.52,1,3,0,0,2,0,5,6.5,17.99,10,0,0,0,0
0,4.83,3,2,5,0,3,2,3,5.1,21.06,3,0,0,0,3
1,2.39,5,2,6,0,1,0,9,4.9,1.86,3,0,0,0,0
0,11.02,2,2,3,1,0,0,4,6.07,26.32,1,0,0,0,0
0,6.14,2,3,8,0,0,1,1,6.6,12.38,1,0,0,1,0
1,7.26,2,9,7,1,0,0,0,7.22,9.74,3,0,0,0,0
1,12.47,0,5,5,1,5,0,8,9.07,28.49,0,0,0,0,0
1,3.17,5,2,6,0,1,0,5,11.08,2.74,8,0,0,2,0
1,3.27,1,6,8,1,0,0,4,3.85,6.37,3,0,0,0,0
1,7.32,0,8,3,1,1,0,0,6.71,12.09,1,1,1,0,0
1,19.79,1,4,3,1,0,1,5,7.27,29.63,1,0,0,0,1
1,7.28,2,5,5,1,0,0,0,4.39,11.35,3,0,0,0,0
0,6.82,0,5,5,0,2,0,0,6.92,6.97,3,1,6,0,3
0,9.87,6,7,5,1,4,0,2,8.94,17.22,1,1,2,0,0
1,2.21,0,8,8,0,1,0,8,3.43,5.53,0,0,0,3,0
1,9.79,0,2,5,0,5,0,0,9.47,29.9,3,0,0,0,0
1,10.86,2,2,8,1,0,0,8,5.39,14.12,1,1,0,0,0
0,2.37,0,4,5,0,5,0,11,3.74,8.58,3,0,0,0,0
0,7.67,6,2,5,0,1,0,0,7.26,13.8,1,0,0,0,0
0,5.85,0,5,5,0,5,1,4,5.15,11.37,3,0,0,0,1
0,10.23,0,7,5,1,4,0,2,8.84,17.18,1,1,1,0,0
1,3.61,0,8,8,0,0,0,4,3.16,6.01,0,0,0,3,0
0,4.33,1,9,5,1,0,0,2,5.27,7.2,3,0,0,0,1
0,6.87,2,2,5,0,0,0,0,4.96,7.89,1,0,0,0,1
0,3.59,0,2,0,0,1,0,4,3.5,9.12,1,0,0,0,0
0,5.87,0,2,0,0,1,0,0,5.35,13.27,8,0,0,0,0
0,2.98,5,8,5,0,1,0,5,6.28,2.86,1,0,0,0,0
0,4.01,0,2,8,0,5,0,5,4.37,11.86,3,0,0,0,0
1,18.45,0,9,9,0,5,0,4,6.18,48.1,3,0,0,0,0
1,8.04,1,2,7,0,2,0,0,14.22,7.74,3,0,0,0,1
0,6.16,5,5,9,0,6,1,9,4.87,9.26,8,0,0,0,1
0,2.66,0,2,0,0,1,0,4,4.29,8.82,1,0,0,0,0
0,3.83,5,0,3,0,2,1,0,4.06,2.94,0,0,0,2,1
1,5.32,5,4,5,0,1,0,4,4.82,5.91,3,1,0,0,1
0,16.06,1,8,5,0,1,0,0,20.4,17.87,3,1,5,0,1
1,3.53,0,8,0,0,1,0,0,5.06,3.35,0,1,6,0,0
0,3.93,0,2,5,0,2,0,5,7.69,9.55,3,1,0,2,0
0,8.41,0,3,5,0,4,0,0,5.77,9.7,3,0,0,0,2
1,3.14,0,9,3,0,1,1,0,2.78,2.29,1,0,0,2,0
1,0.75,0,2,8,0,0,0,8,4.13,0.96,6,0,0,2,1
1,6.61,0,0,5,0,4,0,0,7.19,13.55,1,1,2,0,0
1,7.98,0,8,3,1,1,0,2,7.5,13.11,1,1,1,0,1
1,6.55,1,9,5,0,1,0,4,6.25,7.04,3,1,0,0,1
1,11.9,0,7,8,0,1,0,4,10.68,24.64,0,1,6,0,1
0,11.27,0,1,11,0,2,0,0,6.46,16.52,1,0,0,0,1
0,10.98,1,2,11,0,0,0,4,2.07,14.05,1,0,0,0,0
1,2.56,4,10,6,0,3,2,3,0.0,0.0,7,0,0,0,1
0,8.8,0,3,3,0,4,0,2,5.54,11.91,1,1,7,2,1
1,9.43,0,3,3,0,6,0,4,7.14,17.68,3,0,0,0,0
1,4.87,3,7,0,0,1,0,5,6.93,8.39,1,0,0,0,1
0,3.19,0,5,8,0,1,0,8,4.32,7.02,4,0,0,1,1
0,2.28,2,8,5,0,1,1,2,6.02,3.41,3,0,0,3,1
0,2.43,1,2,8,0,1,1,4,5.4,5.83,3,0,0,0,3
1,13.76,0,1,5,1,5,0,11,8.27,30.34,0,0,0,0,0
0,1.19,1,6,6,0,1,1,9,4.73,2.19,1,0,0,0,3
1,8.76,2,2,2,1,0,0,2,7.01,13.99,10,1,0,0,1
0,7.25,0,10,3,0,0,0,0,3.48,8.57,1,0,0,0,1
1,3.83,1,2,2,0,2,0,0,4.05,6.14,1,0,0,0,1
1,3.36,5,5,5,0,1,0,6,7.6,6.17,1,1,0,2,2
1,2.68,0,2,5,0,2,0,2,7.25,3.6,3,0,0,4,0
1,5.15,2,2,7,1,0,0,1,4.93,4.71,4,0,0,0,0
1,7.34,0,0,5,0,4,0,0,7.49,13.29,1,1,2,0,1
0,5.96,1,5,6,0,6,1,9,5.89,10.31,8,0,0,0,0
0,10.02,1,2,11,0,0,0,0,2.58,16.14,1,0,0,0,0
0,5.18,0,5,5,0,1,1,5,6.08,3.94,8,1,1,0,0
1,3.4,1,6,10,0,1,0,7,5.78,5.49,5,0,0,0,0
0,1.39,1,0,5,1,1,0,0,5.67,0.99,3,0,0,3,1
1,5.55,1,9,5,1,0,0,0,4.38,6.98,3,0,0,0,1
1,7.06,1,9,5,0,1,0,4,5.6,6.75,0,1,0,0,0
0,6.69,0,10,3,0,0,0,0,3.56,9.41,1,0,0,0,0
0,7.72,1,2,0,0,1,0,0,5.86,16.55,8,0,0,0,1
0,7.24,0,2,7,0,2,0,0,5.3,15.11,1,0,0,0,0
0,18.23,1,1,5,0,1,0,0,10.19,26.97,1,0,0,4,2
1,15.11,1,5,8,0,4,0,0,16.55,16.19,1,1,2,0,1
0,3.2,1,0,6,0,1,1,9,4.72,3.36,3,0,0,0,2
1,2.45,0,0,7,0,1,0,0,7.61,2.72,1,0,0,0,1
0,12.92,1,3,3,1,4,0,9,9.31,16.91,1,1,1,1,0
1,8.17,1,9,7,1,0,0,0,7.52,11.17,3,0,0,0,0
1,7.53,0,2,10,1,2,0,7,8.84,19.66,8,0,0,0,0
1,10.94,0,7,5,0,1,0,5,11.29,15.22,3,0,0,0,0
0,2.99,0,2,10,0,1,1,7,6.79,4.87,1,0,0,0,2
1,4.57,0,2,2,0,2,0,0,4.64,6.43,1,0,0,0,0
1,8.35,0,1,5,0,1,0,5,10.61,17.31,3,0,0,0,0
1,11.0,0,1,0,1,5,0,8,8.84,27.37,5,0,0,0,1
0,21.34,1,8,5,0,1,0,0,24.86,20.0,3,1,5,0,0
1,13.59,1,2,4,1,0,0,0,5.14,26.68,9,0,0,4,1
1,6.26,2,2,7,1,0,0,0,6.07,6.39,3,0,0,0,0
1,5.64,0,3,4,1,6,1,10,4.92,14.16,3,0,0,0,0
0,5.62,1,5,9,0,6,1,0,5.51,9.52,8,0,0,0,1
0,5.78,2,2,5,0,0,0,0,4.53,7.21,1,0,0,0,0
1,6.4,1,9,5,0,0,0,5,5.6,6.3,3,1,0,0,0
0,22.37,0,6,5,0,5,0,4,15.31,64.12,3,0,0,0,0
0,5.33,1,6,0,0,3,2,3,3.94,11.16,0,0,0,0,0
0,7.46,0,5,5,1,5,0,4,5.99,16.36,3,1,2,0,1
1,7.95,1,8,7,0,6,0,4,7.9,21.25,0,0,0,0,0
1,6.56,1,2,0,0,6,1,4,4.47,12.54,0,0,0,0,0
1,7.95,0,2,5,0,1,1,0,8.61,26.68,1,0,0,0,0
1,15.95,0,3,5,1,5,0,4,9.51,31.37,0,0,0,0,1
1,9.85,4,2,7,0,3,2,3,4.1,24.11,3,0,0,0,1
0,6.79,0,5,5,0,1,1,5,7.0,6.19,8,1,1,0,2
1,12.37,1,8,10,0,6,0,4,8.61,23.65,0,0,0,0,0
1,3.53,4,3,4,0,3,2,3,0.0,0.0,7,1,0,0,0
1,3.21,1,6,5,1,0,0,5,4.35,7.06,3,0,0,0,0
1,3.68,0,2,5,0,6,0,2,5.42,7.47,1,1,4,0,0
1,2.35,1,5,0,0,1,0,5,7.26,2.63,0,0,0,2,1
0,8.29,1,2,2,0,2,0,0,7.6,20.33,1,0,0,0,1
1,6.77,6,8,5,0,1,0,0,10.78,13.09,1,1,4,0,3
0,6.39,1,3,5,0,6,0,0,5.8,8.94,1,0,0,4,1
1,0.87,0,0,3,0,1,1,0,2.85,1.61,4,0,0,0,1
1,0.83,5,2,0,0,1,0,9,2.48,2.28,3,1,0,1,0
0,10.94,0,8,5,0,1,0,0,8.66,27.18,3,1,7,0,0
0,2.45,2,8,5,0,1,1,2,5.77,2.42,3,0,0,3,0
0,9.85,0,2,2,0,2,0,0,7.46,22.65,1,0,0,0,0
1,4.09,5,2,11,0,6,0,9,6.06,7.08,1,1,7,1,1
0,50.18,4,8,0,0,5,0,4,8.58,46.08,2,0,0,0,3
0,8.94,0,3,10,0,1,0,0,4.24,13.79,1,0,0,0,1
1,10.91,1,5,4,0,1,0,0,11.3,16.85,1,1,2,0,0
0,0.83,0,0,7,1,1,0,2,5.74,0.94,3,0,0,3,1
1,3.01,4,10,6,0,3,2,3,0.0,0.0,7,0,0,0,2
1,4.26,4,2,3,0,3,2,3,5.84,27.93,1,1,0,5,1
0,4.14,0,2,5,0,0,0,8,5.91,7.82,6,0,0,0,0
1,7.71,0,8,3,1,1,0,0,8.14,13.52,1,1,1,2,1
1,10.44,4,2,5,0,3,2,3,2.87,25.92,3,0,0,0,1
1,8.88,0,9,0,0,1,0,4,11.58,19.48,6,1,6,0,0
1,1.62,6,2,5,0,1,0,9,7.94,2.4,0,1,7,1,1
1,3.65,1,2,7,0,2,0,0,4.93,6.12,1,0,0,0,1
1,2.98,1,4,5,0,6,0,2,3.77,2.85,3,0,0,2,1
0,3.91,1,2,5,0,0,0,8,6.1,7.96,6,0,0,0,0
1,5.62,0,2,2,0,1,0,9,3.61,12.67,0,0,0,0,0
0,10.81,1,1,1,0,1,0,1,5.31,21.75,1,1,0,0,0
1,4.6,5,5,5,0,1,0,6,11.54,5.94,1,1,0,2,1
1,2.69,5,8,5,0,1,0,7,5.28,4.12,1,0,0,0,0
1,15.93,0,0,7,0,4,0,0,17.91,17.69,1,1,3,0,1
0,6.72,2,2,0,0,1,0,0,6.44,15.49,1,0,0,0,2
1,4.89,2,2,7,1,0,0,1,6.21,5.92,3,0,0,0,0
0,4.44,0,2,5,0,2,0,5,7.69,7.25,3,1,0,2,3
1,3.39,5,8,5,0,1,0,7,4.98,4.12,1,0,0,0,1
0,6.07,0,2,3,0,4,0,0,5.9,11.47,0,1,3,0,1
1,11.75,4,2,7,0,3,2,3,3.52,25.69,3,0,0,0,3
1,11.59,4,2,7,0,3,2,3,3.55,25.08,3,0,0,0,3
0,4.72,1,3,3,0,0,1,0,3.09,5.57,1,0,0,2,2
1,8.32,0,5,7,0,2,1,0,5.39,16.58,1,0,0,0,1
0,8.26,1,0,5,0,6,0,4,9.51,13.24,3,0,0,0,0
0,6.25,2,2,5,0,0,0,0,4.66,7.65,1,0,0,0,1
1,4.73,5,2,5,0,1,0,5,9.88,5.91,1,1,0,2,2
1,1.36,0,2,5,0,1,0,5,4.73,2.46,3,0,0,2,1
1,1.92,5,0,3,0,1,0,5,6.0,3.14,3,0,0,0,3
1,0.65,0,2,8,0,0,0,8,5.17,0.99,0,0,0,2,1
1,3.6,2,3,3,0,0,0,0,3.45,7.64,1,0,0,2,1
1,2.33,5,2,9,0,1,0,6,7.26,2.25,8,0,0,2,1
1,2.11,0,7,11,0,1,0,2,3.74,2.32,1,0,0,2,1
0,10.03,1,9,3,0,6,0,0,8.45,34.86,1,0,0,1,1
1,10.41,4,2,7,0,3,2,3,3.91,27.06,3,0,0,0,1
1,9.34,0,2,3,0,2,0,0,9.66,11.07,1,0,0,0,0
0,9.95,1,1,1,0,1,0,1,5.01,20.86,1,1,0,0,0
1,6.83,0,3,5,0,6,0,5,5.72,7.85,3,0,0,0,2
1,6.91,0,8,3,1,1,0,9,7.82,15.03,1,1,1,2,1
0,3.04,0,2,1,0,1,1,7,6.2,4.21,1,0,0,0,0
1,3.73,5,6,10,0,1,0,9,5.54,4.77,5,0,0,4,0
1,15.5,0,3,5,0,6,0,2,7.66,17.65,3,0,0,0,0
0,1.69,0,2,0,0,1,0,0,6.89,2.3,0,0,0,0,0
1,6.8,1,6,5,0,2,0,0,15.54,7.28,3,0,0,0,0
0,0.92,6,0,3,0,1,0,9,2.9,1.33,1,0,0,0,3
1,6.29,0,3,5,0,6,0,5,5.31,7.35,3,0,0,0,2
0,20.6,6,6,5,0,5,0,0,16.29,63.46,3,0,0,0,1
1,3.88,1,2,2,0,2,0,0,5.3,7.01,1,0,0,0,0
0,5.93,1,6,0,0,3,2,3,5.03,12.66,0,0,0,0,0
1,5.24,0,2,8,0,1,0,4,5.97,7.93,6,0,0,2,0
1,6.58,4,2,3,0,1,0,0,0.0,0.0,7,0,0,0,0
1,2.2,1,8,8,0,1,0,4,2.95,4.95,6,0,0,1,0
1,2.26,1,8,2,0,4,0,5,3.75,3.43,1,1,7,1,1
0,11.43,6,8,5,1,4,0,2,9.6,19.21,1,1,1,4,0
0,53.12,4,8,0,0,5,0,4,5.99,42.4,2,0,0,0,1
0,9.44,1,9,3,0,6,0,0,6.97,31.63,1,0,0,0,1
0,56.94,4,8,0,0,5,0,4,8.87,41.54,2,0,0,0,3
0,18.82,6,9,8,0,5,0,5,15.51,34.32,1,0,0,0,0
1,7.35,1,2,0,0,2,0,4,6.42,11.42,1,0,0,0,1
0,8.4,1,2,6,0,6,0,7,7.72,18.51,5,0,0,0,2
0,8.46,0,5,5,1,5,0,4,7.16,18.01,3,1,2,0,0
1,8.53,0,8,0,0,1,0,5,10.83,11.98,0,1,0,0,0
0,21.85,1,3,9,0,1,1,6,7.75,23.39,1,0,0,0,1
0,9.62,0,3,9,0,1,0,0,5.7,18.03,1,0,0,0,1
1,3.15,5,2,5,0,1,0,5,8.14,2.4,8,0,0,2,0
1,1.5,5,5,5,0,1,0,5,4.84,1.44,3,0,0,0,0
0,22.47,0,6,5,0,5,0,0,16.67,64.75,3,0,0,0,1
1,11.42,0,2,5,0,1,1,0,10.02,30.31,1,0,0,0,1
1,7.92,2,2,2,1,0,0,2,8.75,15.54,10,1,0,0,1
1,5.44,2,2,10,0,1,0,0,4.39,7.85,1,0,0,0,0
0,5.9,0,9,5,1,5,0,4,5.34,12.51,0,0,0,0,0
0,3.26,0,4,5,0,5,0,11,4.27,8.49,0,0,0,0,0
0,8.75,4,2,5,0,1,0,0,4.8,21.4,3,0,0,0,1
1,4.03,1,10,0,0,2,1,4,5.87,4.86,3,0,0,0,1
0,12.15,6,3,5,1,4,0,9,9.46,16.63,1,1,1,1,0
0,9.32,0,2,5,0,6,0,2,8.2,19.86,5,0,0,2,0
0,1.4,3,0,5,0,1,0,9,4.5,1.31,8,0,0,0,1
0,4.95,2,10,5,0,3,2,3,6.98,46.98,3,0,0,0,1
0,7.05,0,9,5,1,5,0,10,5.82,13.87,4,0,0,0,0
0,10.5,0,2,5,1,1,0,0,11.13,15.44,1,1,3,0,0
0,11.54,0,3,5,0,1,1,0,9.96,16.01,3,1,0,0,1
1,2.52,4,2,6,0,3,2,3,3.19,11.73,3,0,0,0,0
0,8.21,0,5,5,0,5,1,4,7.44,12.51,3,0,0,0,0
0,7.6,0,2,0,0,5,0,4,7.43,14.88,0,1,0,0,1
0,7.64,0,2,5,0,1,0,0,8.15,15.33,8,0,0,0,0
1,2.54,1,6,5,1,0,0,4,2.53,5.22,3,0,0,0,0
1,9.5,6,2,5,0,5,0,0,11.65,31.34,3,0,0,0,0
1,8.91,2,2,4,1,0,0,5,5.79,13.41,3,0,0,0,1
0,3.06,0,5,7,0,1,0,8,3.66,5.86,4,0,0,2,1
0,4.4,0,5,5,0,1,1,0,6.55,5.63,6,0,0,0,0
1,6.74,0,7,0,0,1,0,6,7.19,7.9,3,1,4,2,0
1,14.37,0,3,3,0,6,0,4,6.84,17.69,3,0,0,0,0
1,3.14,1,2,10,0,1,0,5,3.91,3.42,5,0,0,5,0
1,4.3,1,2,5,0,2,0,2,6.7,4.69,8,0,0,1,1
0,12.84,0,3,4,0,2,0,5,8.84,24.34,1,0,0,0,1
1,8.37,0,2,5,0,1,1,0,8.26,27.2,1,0,0,0,1
1,4.48,5,2,4,0,6,0,9,5.97,7.6,3,1,7,1,0
1,5.68,0,1,7,0,1,0,9,7.66,9.59,4,1,4,0,0
0,1.17,0,0,5,1,1,0,2,5.15,0.88,3,0,0,3,1
1,5.3,3,7,0,0,1,0,10,5.63,6.73,1,0,0,0,1
1,7.62,0,2,5,1,2,0,5,7.18,18.68,5,0,0,0,0
0,5.78,2,3,8,0,0,1,8,7.22,11.72,1,0,0,0,0
1,4.08,4,3,0,0,3,2,3,0.0,0.0,7,1,0,0,0
1,10.19,2,2,2,1,0,0,2,8.69,15.95,10,1,0,0,1
0,20.04,6,9,5,0,5,0,0,16.95,34.79,1,0,0,0,0
1,3.24,2,3,6,0,0,0,0,3.34,8.55,1,0,0,2,0
1,5.68,0,4,5,0,1,0,4,5.17,6.43,0,1,0,0,0
1,3.73,4,2,3,0,3,2,3,5.48,24.34,1,1,0,0,1
1,5.24,2,4,5,0,5,0,5,3.74,5.85,3,1,0,0,1
0,10.5,0,5,5,0,5,1,4,7.91,13.58,3,0,0,3,1
1,3.26,4,10,6,0,3,2,3,0.0,0.0,7,0,0,0,2
0,6.18,0,2,0,1,2,0,4,7.36,10.73,1,0,0,0,0
0,6.94,0,5,6,0,1,1,5,6.65,5.12,8,1,1,0,0
0,0.87,5,0,3,0,1,0,9,2.73,1.28,1,0,0,0,1
1,10.96,4,2,5,0,3,2,3,3.3,24.5,3,0,0,0,1
1,2.53,0,0,7,0,1,0,0,8.62,2.5,3,0,0,0,0
0,10.09,1,3,5,0,2,0,5,6.83,22.51,1,0,0,0,2
0,10.63,4,2,5,0,1,0,0,4.68,23.79,3,0,0,0,1
0,1.11,3,0,7,1,1,0,2,6.17,1.04,3,0,0,0,0
1,4.09,1,10,7,0,2,1,5,5.21,4.52,3,0,0,4,1
0,3.63,0,3,3,0,0,1,0,3.02,5.52,1,0,0,2,2
1,4.55,4,3,3,0,1,0,0,0.0,0.0,7,0,0,0,0
1,1.4,4,4,5,0,1,0,5,4.33,1.54,3,0,0,0,3
0,8.65,0,7,5,0,4,0,5,4.87,12.5,1,1,6,7,0
1,4.76,4,3,5,0,1,0,0,0.0,0.0,7,0,0,0,1
1,12.18,0,5,7,0,4,0,0,16.71,17.04,1,1,3,0,2
0,3.72,0,7,5,0,4,0,2,3.63,11.22,1,1,6,7,0
1,3.1,1,3,8,0,1,0,4,3.37,5.61,0,0,0,3,0
1,1.34,2,3,0,0,3,2,3,4.08,6.16,0,0,0,0,1
1,6.94,0,8,0,0,1,0,4,9.38,10.21,3,1,0,0,1
0,13.28,0,2,5,1,5,0,4,8.94,23.23,3,0,0,0,1
1,3.84,5,2,5,0,2,0,2,4.98,3.77,8,0,0,1,0
1,3.38,4,3,6,0,3,2,3,0.0,0.0,7,1,0,0,2
1,14.75,0,5,6,0,6,0,4,7.7,18.16,3,0,0,0,0
0,10.06,6,7,5,1,4,0,2,8.82,17.58,1,1,2,4,0
1,11.2,0,3,3,0,6,0,2,6.58,16.91,3,0,0,0,1
1,15.36,0,5,7,0,4,0,0,17.17,17.44,1,1,3,0,1
0,3.45,2,9,10,1,0,0,2,3.27,4.95,8,0,0,0,0
0,6.97,1,5,6,0,6,1,9,5.56,10.27,8,0,0,0,1
1,11.67,0,2,10,1,2,0,7,10.23,22.21,8,0,0,0,0
1,8.25,0,8,0,0,1,0,4,11.04,11.07,0,1,0,0,1
0,6.24,1,2,5,0,2,0,0,7.9,18.71,1,0,0,0,1
1,1.33,5,2,5,0,1,0,6,3.68,2.5,3,1,0,2,1
0,3.77,2,9,2,1,0,0,2,5.06,5.79,8,0,0,0,1
1,2.42,0,0,5,0,1,0,2,7.52,2.67,3,0,0,0,0
1,8.51,0,2,5,0,5,0,0,11.31,33.98,3,0,0,0,0
0,9.97,0,9,5,1,5,0,10,6.88,13.39,0,0,0,0,0
1,6.78,4,4,8,0,1,0,4,1.54,15.53,0,0,0,0,2
0,8.59,6,8,3,0,4,0,6,18.16,11.96,1,1,7,0,0
0,6.96,1,2,8,0,6,0,4,9.41,13.49,6,0,0,0,0
1,7.14,2,9,7,1,0,0,5,8.08,10.07,3,0,0,0,0
0,7.32,0,2,6,0,1,0,0,5.93,12.31,1,0,0,0,0
1,4.54,5,2,5,0,1,0,5,13.13,7.12,1,1,0,2,0
1,6.34,1,2,5,0,0,0,0,5.44,10.98,3,0,0,0,2
1,5.5,4,1,0,0,1,0,8,1.6,15.88,3,0,0,0,2
0,3.14,5,8,5,0,1,0,5,6.96,3.31,1,0,0,0,0
1,9.39,1,2,3,0,2,0,0,10.43,12.23,1,0,0,3,1
0,15.79,1,8,3,0,1,0,0,22.22,18.84,3,1,5,1,0
0,3.61,5,0,5,0,1,1,9,3.86,2.87,8,0,0,0,3
0,6.36,0,8,5,0,4,0,2,4.66,8.62,3,0,0,0,0
0,2.86,1,8,5,0,0,1,2,7.25,4.48,3,0,0,4,0
0,3.62,0,3,8,0,1,0,11,4.27,6.11,6,0,0,2,0
1,5.19,0,2,8,0,1,0,5,5.74,6.65,6,1,4,0,2
0,7.89,1,2,6,0,6,0,2,6.4,19.6,5,0,0,0,2
0,6.03,2,3,8,0,0,1,1,5.78,12.66,1,0,0,1,2
1,3.18,0,3,3,0,0,0,0,3.13,7.95,1,0,0,2,0
1,0.91,5,2,0,0,1,0,9,2.75,2.38,3,1,0,2,0
